,Ind_ID,Gender,Car_Owner,Property_Owner,Children,Annual_Income,Type_Income,Education,Marital_status,Housing_type,Birthday_count,Employed_days,Mobile_phone,Work_Phone,Phone,Email_ID,Type_Occupation,Family_Members,Label
1002,5096670,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21440.0,365243,1,0,1,0,Laborers,1,0
1003,5096729,M,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-10910.0,-2349,1,1,0,0,Laborers,2,0
1004,5096743,F,N,Y,0,180000.0,Working,Lower secondary,Widow,House / apartment,-16803.0,-2227,1,1,1,0,Cleaning staff,1,1
1005,5096753,M,Y,N,0,328500.0,Working,Higher education,Married,House / apartment,-14897.0,-2654,1,1,1,0,Laborers,2,0
1006,5096785,F,Y,Y,0,270000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24194.0,365243,1,0,0,0,Laborers,2,0
1007,5096796,M,Y,Y,0,337500.0,Working,Higher education,Separated,House / apartment,-13188.0,-584,1,0,0,0,Laborers,1,0
1008,5096856,M,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17975.0,-3476,1,0,0,0,Drivers,2,0
1009,5096991,F,N,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,-12272.0,-126,1,0,0,0,Core staff,3,0
1010,5097024,M,Y,N,0,198000.0,Commercial associate,Higher education,Married,House / apartment,-13643.0,-2956,1,0,0,0,Managers,2,0
1011,5097065,F,N,Y,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-18971.0,-8161,1,0,0,0,Managers,2,1
1012,5097105,F,N,Y,0,193500.0,Working,Secondary / secondary special,Married,House / apartment,-21026.0,-11448,1,0,1,0,Laborers,2,0
1014,5097134,M,Y,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-11382.0,-2468,1,1,1,0,Drivers,2,0
1015,5097169,F,N,N,0,90000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-10731.0,-885,1,0,0,0,Sales staff,1,0
1016,5097170,M,Y,Y,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,-9570.0,-2620,1,0,0,0,Drivers,2,0
1017,5099877,F,Y,Y,0,103500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21671.0,365243,1,0,1,0,Laborers,2,0
1018,5099900,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-20341.0,-6853,1,0,0,0,Laborers,2,0
1019,5099907,F,N,Y,2,112500.0,Working,Incomplete higher,Married,House / apartment,-10927.0,-1860,1,0,0,0,Core staff,4,0
1020,5099914,F,N,Y,2,126000.0,Working,Secondary / secondary special,Married,House / apartment,-10020.0,-1587,1,1,1,0,Sales staff,4,0
1021,5099948,F,Y,N,0,185400.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14747.0,-3229,1,0,0,0,Laborers,2,0
1022,5099957,F,Y,Y,1,225000.0,Commercial associate,Higher education,Married,House / apartment,-11239.0,-460,1,0,0,0,Accountants,3,0
1023,5099980,M,N,Y,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,-15059.0,-1069,1,0,0,0,Low-skill Laborers,1,0
1024,5100000,F,N,N,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15226.0,-3414,1,0,0,0,Sales staff,3,0
1025,5100010,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-16040.342070773264,-918,1,1,1,0,Laborers,2,0
1026,5100027,F,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-19317.0,-11542,1,0,0,0,Medicine staff,2,0
1027,5100098,F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-10851.0,-826,1,0,0,0,Laborers,2,0
1028,5100106,M,Y,N,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-17660.0,-3261,1,1,1,0,Laborers,2,0
1029,5100133,M,Y,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,-13955.0,-1891,1,0,0,0,Drivers,4,0
1030,5100171,M,Y,Y,0,450000.0,Pensioner,Higher education,Married,House / apartment,-17296.0,365243,1,0,0,0,Laborers,2,0
1031,5100220,M,Y,Y,2,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15182.0,-6123,1,0,0,0,Drivers,4,0
1032,5100352,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-16040.342070773264,-4967,1,1,1,0,Laborers,2,0
1033,5100373,F,N,Y,2,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12848.0,-3960,1,0,0,0,Core staff,4,0
1034,5100394,M,N,Y,1,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12287.0,-3900,1,0,0,0,Core staff,3,0
1035,5100430,M,Y,N,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16310.0,-613,1,0,0,0,Laborers,1,1
1036,5100461,M,Y,Y,1,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-12417.0,-2499,1,0,0,0,High skill tech staff,3,0
1037,5100464,M,Y,Y,1,315000.0,Working,Higher education,Married,House / apartment,-17318.0,-552,1,0,1,0,Laborers,3,0
1038,5104868,F,N,Y,0,112500.0,Working,Higher education,Married,House / apartment,-12114.0,-4004,1,0,0,0,Accountants,2,0
1039,5104945,F,N,Y,3,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16694.0,-412,1,1,1,0,Sales staff,5,0
1040,5104953,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-21684.0,-2422,1,0,0,0,Drivers,2,0
1041,5104981,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Separated,Municipal apartment,-21629.0,365243,1,0,0,0,Laborers,1,0
1042,5105045,M,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22939.0,365243,1,0,0,0,Laborers,1,1
1043,5105056,M,Y,N,0,191399.3262295082,Commercial associate,Higher education,Single / not married,Municipal apartment,-11528.0,-606,1,0,1,1,High skill tech staff,1,1
1044,5105067,M,N,Y,0,157500.0,Working,Incomplete higher,Married,House / apartment,-13682.0,-453,1,1,1,0,Laborers,2,0
1046,5105137,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-9957.0,-1032,1,0,0,0,Laborers,1,0
1047,5105150,F,N,Y,0,90000.0,Working,Higher education,Married,House / apartment,-18940.0,-1763,1,0,0,0,Sales staff,2,0
1048,5105159,M,N,Y,2,450000.0,Commercial associate,Higher education,Married,House / apartment,-12238.0,-2187,1,1,1,0,Managers,4,0
1049,5105185,M,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-16165.0,-848,1,1,0,0,Laborers,2,0
1050,5105227,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-17365.0,-2128,1,0,0,0,Laborers,2,0
1051,5105291,F,N,N,0,112500.0,Working,Secondary / secondary special,Widow,With parents,-10240.0,-818,1,1,1,0,Core staff,1,0
1052,5105395,F,N,Y,0,135000.0,Working,Incomplete higher,Single / not married,House / apartment,-10932.0,-575,1,0,0,0,Secretaries,1,0
1053,5105412,F,N,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-12760.0,-1518,1,0,0,0,Laborers,4,0
1054,5105422,F,N,Y,0,193500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18449.0,-9683,1,0,0,0,Laborers,1,0
1055,5105436,M,N,Y,2,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-14358.0,-2317,1,0,0,0,Laborers,4,0
1056,5105466,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21074.0,365243,1,0,0,0,Laborers,2,0
1057,5105499,F,N,Y,0,202500.0,Working,Higher education,Married,House / apartment,-10669.0,-1495,1,0,0,0,Laborers,2,0
1058,5105535,M,Y,Y,0,126000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-20309.0,365243,1,0,1,0,Laborers,1,0
1059,5105550,F,N,Y,0,112500.0,Working,Higher education,Married,With parents,-9310.0,-825,1,0,0,0,Core staff,2,0
1060,5105555,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-19802.0,-4532,1,0,0,0,Laborers,2,0
1062,5105560,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16817.0,-4410,1,0,0,1,Sales staff,2,0
1063,5105565,M,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23094.0,365243,1,0,1,0,Laborers,2,0
1064,5105577,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,Municipal apartment,-12024.0,-210,1,1,1,0,Sales staff,2,0
1065,5105614,F,Y,Y,2,135000.0,Working,Higher education,Married,House / apartment,-12334.0,-460,1,0,0,0,Accountants,4,0
1066,5105657,F,Y,Y,2,540000.0,Working,Higher education,Single / not married,House / apartment,-14160.0,-422,1,0,1,1,Laborers,3,0
1067,5105685,F,N,Y,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,-14132.0,-2805,1,1,1,0,Private service staff,4,0
1068,5105715,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-13856.0,-3010,1,0,0,0,Laborers,2,0
1069,5105743,M,Y,N,2,112500.0,Working,Higher education,Married,House / apartment,-16040.342070773264,-6693,1,1,1,0,High skill tech staff,4,0
1070,5105791,M,N,N,0,121500.0,State servant,Incomplete higher,Single / not married,House / apartment,-8947.0,-1611,1,1,0,0,Laborers,1,0
1071,5105818,F,N,Y,0,45000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22072.0,365243,1,0,1,0,Laborers,2,0
1072,5105819,M,Y,N,2,202500.0,Commercial associate,Higher education,Married,House / apartment,-11716.0,-460,1,0,0,0,Managers,4,0
1073,5105842,M,Y,Y,0,67500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22981.0,365243,1,0,0,0,Laborers,2,0
1074,5105878,F,N,N,1,387000.0,Commercial associate,Higher education,Married,House / apartment,-15220.0,-727,1,0,0,0,Laborers,3,0
1075,5106077,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19764.0,-6944,1,0,0,0,Medicine staff,2,1
1076,5106118,F,Y,Y,1,135000.0,Working,Higher education,Married,House / apartment,-13467.0,-393,1,0,0,0,Core staff,3,0
1077,5111117,F,N,Y,1,315000.0,Working,Higher education,Married,House / apartment,-11602.0,-1455,1,0,0,0,Managers,3,0
1078,5111159,F,Y,Y,1,81000.0,Working,Higher education,Married,House / apartment,-10648.0,-1393,1,1,1,0,Core staff,3,0
1079,5111172,M,Y,Y,0,225000.0,Working,Higher education,Married,Rented apartment,-10602.0,-481,1,0,0,0,Sales staff,2,0
1080,5111178,F,N,Y,2,54000.0,Working,Higher education,Married,House / apartment,-11268.0,-4560,1,1,0,0,Cleaning staff,4,0
1081,5112599,F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,-22466.0,-12870,1,1,1,0,Managers,2,0
1082,5112652,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,With parents,-16182.0,-2827,1,1,1,0,Cooking staff,2,0
1083,5112662,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-12269.0,-604,1,0,0,0,Managers,3,0
1084,5112736,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,-18335.0,-2796,1,0,0,0,Drivers,2,0
1087,5112765,F,Y,N,1,315000.0,Commercial associate,Higher education,Married,House / apartment,-11025.0,-2065,1,1,1,1,Laborers,3,0
1088,5112833,F,N,Y,1,90000.0,Working,Secondary / secondary special,Separated,With parents,-13200.0,-1017,1,0,1,1,Sales staff,2,0
1089,5112870,M,Y,Y,1,360000.0,Working,Secondary / secondary special,Married,House / apartment,-20998.0,-2932,1,0,1,0,Laborers,3,0
1090,5112966,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-18805.0,-10688,1,0,1,0,Laborers,2,0
1091,5112975,F,N,N,3,171000.0,Working,Secondary / secondary special,Married,House / apartment,-13692.0,-3505,1,1,1,0,High skill tech staff,5,0
1092,5113006,M,Y,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-19584.0,-2199,1,0,0,0,Laborers,3,0
1093,5113020,M,Y,Y,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,-14622.0,-2199,1,0,0,0,Core staff,2,0
1094,5113057,F,Y,N,0,202500.0,Commercial associate,Incomplete higher,Separated,House / apartment,-14096.0,-1344,1,0,1,1,Accountants,1,0
1095,5113082,F,N,Y,1,112500.0,Working,Higher education,Single / not married,House / apartment,-15303.0,-1131,1,0,0,0,Core staff,2,0
1096,5113132,F,Y,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19033.0,-3535,1,0,0,0,Sales staff,2,0
1097,5113134,F,N,Y,0,189000.0,Pensioner,Incomplete higher,Widow,House / apartment,-21845.0,365243,1,0,0,0,Laborers,1,0
1098,5113159,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-9862.0,-2135,1,1,0,0,Laborers,1,0
1099,5113163,F,Y,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-12579.0,-3716,1,1,1,0,Laborers,3,0
1100,5113171,F,Y,Y,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,-11454.0,-1678,1,0,1,1,Cooking staff,3,0
1101,5113180,M,Y,Y,0,135000.0,Commercial associate,Higher education,Civil marriage,House / apartment,-17538.0,-613,1,0,0,0,Core staff,2,0
1102,5113259,F,Y,Y,0,247500.0,Working,Secondary / secondary special,Single / not married,With parents,-11770.0,-285,1,0,0,0,Sales staff,1,0
1103,5113288,F,Y,Y,2,121500.0,Working,Incomplete higher,Married,House / apartment,-11327.0,-101,1,1,1,0,Core staff,4,0
1105,5113302,M,N,Y,1,180000.0,Working,Higher education,Married,With parents,-15670.0,-1654,1,0,0,0,Cooking staff,3,0
1106,5113343,M,N,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,-11462.0,-4606,1,0,0,0,Laborers,4,0
1107,5113373,F,N,Y,1,180000.0,Pensioner,Higher education,Married,House / apartment,-18979.0,365243,1,0,1,0,Laborers,3,0
1109,5113401,M,Y,Y,0,450000.0,Commercial associate,Higher education,Single / not married,House / apartment,-10837.0,-588,1,0,0,1,Sales staff,1,0
1111,5113420,F,N,N,1,157500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-12716.0,-5336,1,0,0,0,Core staff,2,0
1112,5113440,F,N,Y,0,207000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-18617.0,-2506,1,0,0,0,Cooking staff,1,0
1113,5113455,F,N,Y,1,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18140.0,-4119,1,0,0,0,Laborers,3,0
1114,5113472,M,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-19200.0,-346,1,0,1,0,High skill tech staff,2,0
1115,5113510,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-17176.0,-132,1,0,0,0,Laborers,2,0
1116,5113539,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-20976.0,-1776,1,0,0,0,Laborers,2,0
1117,5113556,M,Y,Y,0,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18318.0,-923,1,0,1,1,Drivers,2,0
1118,5113621,M,N,N,0,225000.0,Working,Secondary / secondary special,Widow,Municipal apartment,-19406.0,-346,1,0,0,0,Security staff,1,1
1119,5113639,F,N,N,0,135000.0,Pensioner,Higher education,Married,Municipal apartment,-19700.0,365243,1,0,0,0,Laborers,2,0
1120,5113647,F,N,Y,0,225000.0,Working,Incomplete higher,Married,House / apartment,-12262.0,-223,1,0,0,1,Managers,2,0
1121,5113711,F,Y,Y,1,405000.0,State servant,Secondary / secondary special,Married,House / apartment,-16962.0,-407,1,0,1,1,Laborers,3,0
1122,5113717,F,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-16415.0,-3054,1,0,0,1,Private service staff,3,0
1123,5113801,F,N,Y,1,337500.0,Working,Secondary / secondary special,Married,House / apartment,-12790.0,-3329,1,0,0,1,Core staff,3,0
1124,5113841,F,N,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-8961.0,-923,1,1,0,1,Core staff,2,0
1125,5113847,F,N,Y,0,225000.0,Working,Secondary / secondary special,Widow,House / apartment,-19890.0,-2384,1,1,0,0,High skill tech staff,1,0
1126,5113854,M,N,N,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-15323.0,-8290,1,1,0,0,Laborers,1,0
1127,5113861,M,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-10368.0,-1259,1,1,0,0,High skill tech staff,2,0
1128,5113922,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,-23478.0,365243,1,0,0,0,Laborers,1,0
1129,5113933,F,N,N,0,67500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-23271.0,365243,1,0,1,0,Laborers,1,1
1130,5113944,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23324.0,365243,1,0,1,0,Laborers,2,1
1131,5113976,M,Y,N,0,270000.0,Working,Incomplete higher,Married,House / apartment,-11955.0,-893,1,1,1,1,Laborers,2,0
1132,5114032,F,N,N,0,99000.0,Working,Higher education,Married,House / apartment,-14661.0,-5521,1,0,0,0,Laborers,2,0
1133,5114060,M,Y,N,1,193500.0,Working,Higher education,Married,House / apartment,-17932.0,-3999,1,1,1,0,Laborers,3,0
1135,5114114,M,Y,N,0,157500.0,Working,Secondary / secondary special,Separated,House / apartment,-17054.0,-712,1,0,1,0,Security staff,1,0
1136,5114138,F,N,N,2,180000.0,State servant,Secondary / secondary special,Married,Office apartment,-11176.0,-2904,1,1,0,0,Laborers,4,0
1137,5114166,M,Y,N,1,247500.0,Working,Higher education,Married,House / apartment,-9296.0,-194,1,1,0,1,Laborers,3,0
1138,5114227,M,Y,N,2,247500.0,Working,Secondary / secondary special,Married,House / apartment,-18338.0,-5673,1,1,0,0,Laborers,4,0
1139,5114240,F,N,N,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,-16723.0,-712,1,1,0,0,Managers,2,0
1140,5114249,M,N,N,1,130500.0,Working,Incomplete higher,Married,Rented apartment,-11331.0,-1808,1,1,1,0,Laborers,3,1
1142,5114294,F,N,N,0,112500.0,State servant,Secondary / secondary special,Widow,House / apartment,-19295.0,-5246,1,1,0,0,Laborers,1,0
1143,5114342,M,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-9810.0,-2993,1,1,0,0,Laborers,2,0
1146,5114427,F,N,N,0,49500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23753.0,365243,1,0,0,0,Laborers,2,0
1147,5114438,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-17262.0,-1107,1,1,1,0,Sales staff,3,0
1148,5114544,F,N,Y,0,166500.0,Working,Incomplete higher,Married,House / apartment,-10794.0,-4029,1,0,0,1,Laborers,2,0
1149,5114630,F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-19738.0,-286,1,1,0,0,Sales staff,2,0
1150,5114643,F,Y,N,0,247500.0,Working,Secondary / secondary special,Separated,House / apartment,-13546.0,-2142,1,0,0,0,Laborers,1,0
1151,5115523,F,N,Y,3,112500.0,Working,Secondary / secondary special,Married,House / apartment,-13020.0,-3693,1,0,0,0,Core staff,5,0
